"address","categoryName","phone","postalCode","reviewsCount","state","title","website"
"Harishankar Joshi Marg, Anand Nagar, Dahisar East, Mumbai, Maharashtra 400068, India","Baby clothing store","+91 98677 84648","400068","0","Maharashtra","Veditha Enterprises","/url?q=http://vedithastore.myshopify.com/&opi=79508299&sa=U&ved=0ahUKEwj8pdKagrCRAxURLFkFHTOSKeAQ61gIEygQ&usg=AOvVaw1Ct_k23vzeEj1ajVmepTtS"
"Shop No: 3, Besides Hotel Gajanan, Main Carter Rd, near BORIVALI RAILWAY STATION, Borivali East, Mumbai, Maharashtra 400066, India","Clothing store",,"400066","54","Maharashtra","NEW COTTON WORLD - Kids Collection & Ladies Outfits",
"108, Dr DG Palkar Rd, HSG. Society, Gorai 2, Borivali West, Mumbai, Maharashtra 400091, India","Children's clothing store",,"400091","4","Maharashtra","Roop Darshan Exclusive Kids & Ladies Ready Made & Garments",
"Shop Number 57, SV Rd, opposite Indraprasth, near Railway Station, Gyan Nagar, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400092, India","Clothing store","+91 85912 47988","400092","255","Maharashtra","Kalapi NX Kids & Women's Wear",
"Crystal Lawn Society, E-5, beside Central Bank of India, Kandivali, Nabard Nagar, Thakur Complex, Kandivali East, Mumbai, Maharashtra 400101, India","Clothing store","+91 72085 54477","400101","138","Maharashtra","Image NX",
"Unit No F-55,56, First Floor, Phoenix Marketcity Mall, Lal Bahadur Shastri Marg, opposite Decathlon Sports, Kurla, Mumbai, Maharashtra 400070, India","Clothing store","+91 93727 28934","400070","197","Maharashtra","Fabindia, Phoenix Marketcity Mall, Kurla","http://www.fabindia.com/"
"E19, Kandivali, Kranti Nagar, Kandivali East, Mumbai, Maharashtra 400101, India","Baby store","+91 97680 82363","400101","0","Maharashtra","Shingar Novelty",
"Shop No.48, Indraprastha Shopping Center, Swami Vivekananda Rd, Borivali West, Mumbai, Maharashtra 400092, India","Baby clothing store","+91 99876 08001","400092","3","Maharashtra","Anita Kids Wear",
"shiv Mandir chawl, B-15, near Gorakhnath provision store, Kandivali, Janupada, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101, India","Baby clothing store","+91 83699 33650","400101","1","Maharashtra","Krishna distributors",
"6RHG+9V8, behind Old Mhb Police Station, Swagat Society, MHB Colony, Gorai 1, Borivali West, Mumbai, Maharashtra 400091, India","Baby store",,,"0",,"Sunita Baby Care",
"Ground and First Floor, Vora Codename live 360, Boraspada Rd, beside Raghuleela Mega Mall, Kandivali, Jai Bhim Sanjay Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Clothing store","+91 86577 26642","400067","13","Maharashtra","Pantaloons (Vora Skyline, Kandivali)","https://stores.pantaloons.com/pantaloons/stores-in-mumbai/stores-in-kandivali-west/pantaloons-in-kandivali-west-mumbai--2cf277be-d44a-454c-ba37-33f0ae72fa74/home"
"Shop Non1, Kandivali Kandivali, Kandivali, Janata Nagar, Kandivali East, Mumbai, Maharashtra 400101, India","Baby store","+91 92510 38381","400101","0","Maharashtra","Luxury",
"Poisar Market Rd, Station Road, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 97693 29959","400067","0","Maharashtra","Dineshkumar Store",
"Chinchpada, Borivali, Mumbai, Maharashtra 400066, India","Clothing manufacturer","+91 98339 91113","400066","4","Maharashtra","PINKY BABY",
"Shop No, 02, Lal Tiwari Rd, Shop 2, Jagdish Shetty Rd, Kandivali, Ekta Nagar, Baji Mkt, Ganesh Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 90657 87512","400067","0","Maharashtra","Jitendra Bag Shop",
"Chaurasiya Fruit Corner, Bihari Tekdi, Poisar, Borivali West, Mumbai, Maharashtra 400101, India","Baby store","+91 91673 19930","400101","1","Maharashtra","Chaurasiya Food",
"Kandivli Industrial Estate, 76C, Charkop, Kandivali West, Mumbai, Maharashtra 400067, India","Manufacturer","+91 98201 93102","400067","24","Maharashtra","Sukhson - Is a leading Plastic Products Manufacturer from Bottles, Container, Corporate Gifts, Baby Potty Seat, Chair, Dry Fruit Box, Fruits Vegetable Basket, Salt Pepper, Multi Utility Set, Racks etc.","http://www.sukhsonindia.com/"
"Shop Number 15, Shree Vitthal Nagar Rd, near 웨스턴 어번 로드 CHS, Devipada, Borivali East, Mumbai, Maharashtra 400066, India","Clothing store","+91 75060 16762","400066","458","Maharashtra","EVERSHINE MEN'S WEAR","https://evershinemenswear.com/"
"Sharma Chall, R R, Kata Road 3, Meghdoot, Mhatre Wadi, Borivali, Mumbai, Maharashtra 400092, India","Baby store","+91 88285 89880","400092","0","Maharashtra","P d hariya",
"Shop no 10 / E20, Creek View Apartment, chsl, Yogi Nagar Marg, near aura hotel, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400091, India","Clothing alteration service",,"400091","7","Maharashtra","Shyam Ladies Tailors","https://youtube.com/@shyamt32?si=0ceZZwMVi9FLSpXN"
"Kishori Khesari Flower, Kandivali, Charkop Gaon, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 70625 10092","400067","0","Maharashtra","Kishori Pulavar",
"Shop Number 4/5, Om Shanti Chowk, Chandavarkar Rd, Roshan Nagar, Borivali, w, Mumbai, Maharashtra 400092, India","Clothing store","+91 89287 23983","400092","1047","Maharashtra","Indrani Silk","http://www.indranisilks.com/"
"Shree ji Shopping Centre, Hospital, Mahatma Gandhi Rd, Kandivali, Bhagat Colony, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 82912 31667","400067","0","Maharashtra","J K Medical And General Store",
"31, Chikku Wadi Rd, Malad, Sai Krupa Nagar, Chikuwadi, Malad West, Mumbai, Maharashtra 400067, India","Baby store","+91 788 061 3691","400067","0","Maharashtra","Khuwaja Gareeb Nawaz",
"Koli House, Malwani Church, 01, Marve Rd, Malad, Chikuwadi, Malad West, Mumbai, Maharashtra 400095, India","Baby store",,,"0",,"Agastya Kirana Store",
"Shop Number 10, Baja, Super Shopping Complex, Bajaj Cross Road, Kandivali, Jethava Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Wedding store","+91 76669 40262","400067","16","Maharashtra","Sawariya Collection",
"Poisar Gav, Ali Ibrahim Chawl, Poisar, Kandivali East, Mumbai, Maharashtra 400067, India","Baby store","+91 98349 42418","400067","0","Maharashtra","Lalchand Store",
"8, Jagdish Shetty Rd, Kandivali, Ekta Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 85918 38687","400067","0","Maharashtra","Rajasthan Collection DINESHRJAIN",
"Shivaji Chowk, SN Dube Rd, Rawalpada, Dahisar East, Mumbai, Maharashtra 400068, India","Clothing store","+91 86527 03598","400068","3","Maharashtra","Ashvik Clothes","http://ashvikclothes.com/"
"Shop No 1, Kandivali Kandivali, Food Corporation of India Warehouse, Borivali, Mumbai, Maharashtra 400066, India","Baby store","+91 75749 64889","400066","0","Maharashtra","Deepika Patel",
"Purusham Garments Pvt. Ltd., Target Mall, Chandavarkar Rd, opp. Rajmahal Hotel, Borivali, Mumbai, Maharashtra 400092, India","Clothing store","+91 98204 74761","400092","472","Maharashtra","Purusham","http://www.purusham.com/"
"2, Tulsi Tavar T P S, Rod, Hanuman Nagar, Daulat Nagar, Borivali, Mumbai, Maharashtra 400066, India","Baby store","+91 99196 69859","400066","0","Maharashtra","Raviprakash Fruit",
"Shop No.1, Dias Apartments, near Fish Market, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India","Baby store","+91 98205 92234","400103","0","Maharashtra","Nic Nat Enterprises",
"Shop No 1, Kandivali Kandivali, Food Corporation of India Warehouse, Borivali, Mumbai, Maharashtra 400066, India","Baby store","+91 96020 15998","400066","0","Maharashtra","Dabhi Narendrakumar Girdharilal",
"Shop No. 49/50, Profit Centre, 90 Feet Rd, Kandivali, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Clothing store","+91 22 4604 8776","400067","880","Maharashtra","Jockey Exclusive Store","https://stores.jockey.in/jockey-exclusive-store-charkop-mumbai-6382/home"
"Jagannath Yadav Chawl, Hanuman Nagar Rd, Akurli Rd, Kandivali, Akurli Nagar, Kandivali East, Mumbai, Maharashtra 400101, India","Baby store","+91 82862 41984","400101","0","Maharashtra","Tayeba Collection MOHAMMAD SARFARAJ ABDUL MAJID SAYED",
"Mann Mandir Chs, New Saibaba Nagar, Hemu Colony, Sector I, Kandivali West, Mumbai, Maharashtra 400067, India","Children's clothing store",,"400067","0","Maharashtra","J P Section",
"1, Kandivali, Jethava Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 86570 80161","400067","0","Maharashtra","Shyamsundar Rajbhar",
"37borivali, Borivali, Mumbai, Maharashtra 400066, India","Baby store","+91 92793 83827","400066","0","Maharashtra","Pawan Kumar Shop",
"Gala no 7, Siddhivinayak industrial estate, near Akurli metro station, Kandivali, Narsi Pada, Kandivali East, Mumbai, Maharashtra 400101, India","Clothing store","+91 98205 50280","400101","4","Maharashtra","Inkwale","http://www.inkwale.com/"
"Shop No 21, Sheetal Bar, Vaishali Nagar, Dahisar East, Mumbai, Maharashtra 400068, India","Baby store","+91 82867 83598","400068","0","Maharashtra","Shiv Kumar Gupta",
"Gala 123, Aura Biplex, SV Rd, Shastri Nagar, Mulji Nagar, Borivali West, Mumbai, Maharashtra 400092, India","Clothing store","+91 90040 92385","400092","1461","Maharashtra","Fabric Lounge","https://www.fabriclounge.in/"
"C/8, F, Malad Industrial Estates, Malad, Kanchpada, Malad West, Mumbai, Maharashtra 400064, India","Baby clothing store",,"400064","0","Maharashtra","Mahikrite India",
"Shop No, 1kandivali Kandivali, Food Corporation of India Warehouse, Borivali, Mumbai, Maharashtra 400066, India","Baby store","+91 83061 69309","400066","0","Maharashtra","Ragvi",
"Mahalaxmi welfare society, Kandivali, Janupada, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101, India","Clothing store","+91 98923 96075","400101","2","Maharashtra","S.s clothing collection","https://www.instagram.com/s.s_clothing_collection?igsh=ZzZ0dHgwY3k3dDl5"
"Shop no 2 Kranti Nagar, Akurli Rd, Gokul Nagar, Kandivali East, Mumbai, Maharashtra 400101, India","Baby store","+91 70459 84782","400101","0","Maharashtra","Pitale Soup Shop",
"67, Sundar Nagar, Borivali, Mumbai, Maharashtra 400092, India","Baby store","+91 88505 39228","400092","2","Maharashtra","Yeshwant D Shah HUF",
"Rampur Raygarh, Kandivali, Shiv Sagar, Kandivali East, Azamgarh, Mumbai, Uttar Pradesh 276001, India","Baby store",,,"0",,"Sadhana Shop",
"Shop No 1, Kandivali, Janata Nagar, Ghatkopar, Mumbai, Maharashtra 400101, India","Baby store",,,"0",,"Manoj Kumar",
"Nanddham Society, Cross Rd Number 2, opp. THAKUR COLLEGE OF ENGINEERING AND TECHNOLOGY, ठाकुर, Singh Agri Estate, Kandivali East, Mumbai, Maharashtra 400101, India","Baby clothing store",,"400101","0","Maharashtra","Right Vision Baby Care",
"187, Abhinav Nagar Rd 5, Abhinav Nagar, Borivali East, Mumbai, Maharashtra 400066, India","Baby store",,,"0",,"Manoj Kumar",
"Shop No.6, Indraprasth, SV Rd, Mangal Kunj, Datta Park, Borivali West, Mumbai, Maharashtra 400092, India","Men's clothing store","+91 91679 32889","400092","3","Maharashtra","Star Plus Boy Zone",
"1st Floor, Goyal Shopping Arcade, 114/115, Lokmanya Tilak Rd, opp. Borivali Railway Station, Sundar Nagar, Borivali, Mumbai, Maharashtra 400092, India","Uniform store",,"400092","185","Maharashtra","Variety Uniforms | All Types of Uniform Manufacturer & Supplier",
"Tilak Nagar Lucknow Rd, Kandivali, Hanuman Nagar, Kandivali East, Azamgarh, Mumbai, Uttar Pradesh 276001, India","Baby store","+91 80155 40374","276001","0","Uttar Pradesh","Manish Shop",
"Shop No. 11, INDRAPRASTHA SHOPPING CENTRE, 92, Swami Vivekananda Rd, Mangal Kunj, Datta Park, Borivali West, Mumbai, Maharashtra 400092, India","Lingerie store","+91 98199 78147","400092","856","Maharashtra","A1 Collection LLp",
"7V48+764, Anannd Nagar Dahisar, Malad East, Mumbai, Maharashtra 400068, India","Baby store","+91 91374 05663","400068","0","Maharashtra","Suryoday Stores",
"Raghuleela Mega Mall, 104, Poisar, Kandivali West, Mumbai, Maharashtra 400067, India","Children's clothing store","+91 86521 31510","400067","0","Maharashtra","TERRY BERRY KID'S WEAR",
"GATE NO 5 SHOP, 1189, Abdul Hamid Marg, Malad, Old Collector Compound, Malvani, Malad West, Mumbai, Maharashtra 400095, India","Children's clothing store","+91 79774 70370","400095","0","Maharashtra","FUNKY'Z KIDS",
"Shop No:G-40, Moksh Plaza, SV Rd, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400092, India","Children's clothing store","+91 98339 98997","400092","0","Maharashtra","Half Ticket",
"LITLLE HUB NX , 322/43 SWAPNAPURTI C.H.S. LTD. , CHARKOP MARKET, SECTOR NUMBER 3, RSC Rd Number 32, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store",,"400067","0","Maharashtra","LITTLE HUB NX",
"Gold Crust Building, GF & FF, Opp Manubhai Jewelers, Lokmanya Tilak Rd, nr. Railway Stn, Borivali, W, Maharashtra 400092, India","Clothing store",,"400092","4097","Maharashtra","Westside - Borivali, Mumbai","https://www.westside.com/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=westside-gmb"
"SHIV KRUPA CHS, 4, RDP 8, Sector 8, Kandivali West, Mumbai, Maharashtra 400092, India","Baby store","+91 80809 94413","400092","1","Maharashtra","Food House",
"Kandivali, MHADA Colony, Lokhandwala Twp, Kandivali East, Mumbai, Maharashtra 400101, India","Baby store",,,"0",,"Sprog Food",
"Room no. 04, Khalil Chawl, Mahatma Gandhi Rd, near S.T. Depot, Sukarwadi, Borivali East, Mumbai, Maharashtra 400066, India","Children's clothing store","+91 788 064 0226","400066","1","Maharashtra","Ashirwad Creation","https://www.ashirvadcreations.in/"
"1/3, opp. Amrut hotel, nr. New Link Road, Kandivali, Kandivalis Dharavi, Maharashtra Nagar, Kandival, Mumbai, Maharashtra 400067, India","Baby store","+91 70216 15775","400067","0","Maharashtra","Samar Enterprises",
"V Saok Mall, opposite Kamla Sport Club, Mahavir Nagar, Sector 10, Kandivali West, Mumbai, Maharashtra 400067, India","Clothing store","+91 1800 891 0001","400067","10015","Maharashtra","Fashion Factory","https://location.reliancefashionfactorystores.com/fashion-factory-ff-mumbai-kandivali-clothing-stores-kandivali-west-mumbai-286972/Home"
"B-237, OIC, New Link Rd, Goregaon West, Mumbai, Maharashtra 400104, India","Baby store","+91 98205 05363","400104","0","Maharashtra","LITTLE DREAMZ",
"Yashprabha CHS, Kastur Park Rd, Shimpoli, Borivali West, Mumbai, Maharashtra 400092, India","Clothing store","+91 86575 40854","400092","2666","Maharashtra","Zudio - Yashprabha Chs, Mumbai","https://www.zudio.com/"
"Shop 1&2, Madhav Apartment, Shimpoli Rd, Kastur Park, Borivali West, Mumbai, Maharashtra 400092, India","Clothing store","+91 22 2898 3390","400092","659","Maharashtra","Parichay Department Store","https://www.parichaydepartmentstore.in/"
"Shop no. 2, Ground, Poonam Heights, 2, Swami Vivekananda Rd, Udyog Nagar, Goregaon West, Mumbai, Maharashtra 400104, India","Children's clothing store","+91 72300 34824","400104","0","Maharashtra","Mumkins Kids Wear","https://www.mumkins.in/"
"2, Kandivali, Mumbai, Maharashtra 400101, India","Baby store","+91 91168 89967","400101","0","Maharashtra","Ramesh Patel",
"426, 427, Swami Vivekananda Rd, next to Jyoti Plaza, opposite Anandvan Ashram, Kandivali, A/1-A, Roopkamal Society, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 99702 92784","400067","0","Maharashtra","BIGGIE BABY",
"Star Bazar Utopia Garden Grove Mall Sector 8, Kandivali West, Village Eksar, Chikoowadi, Borivali West, Mumbai, Maharashtra 400092, India","Clothing store","+91 77210 39046","400092","1929","Maharashtra","Zudio - Utopia Garden Grove Mall, Borivali","https://www.zudio.com/"
"Shop No.24 O C C Gate No.5, Malad, New Mahakali Nagar, Malvani, Malad West, Mumbai, Maharashtra 400095, India","Children's clothing store","+91 83559 70065","400095","3","Maharashtra","Alif Kids Wear",
"ok, Kandivali, Singh Agri Estate, Kandivali East, Mumbai, Maharashtra 400101, India","Baby store",,,"0",,"Baby n Beyond",
"Shop No-7/8, E-3, Highway Park, Thakur Complex, Asha Nagar Rd, Gokul Heven, Saraf Chaudhary Nagar, Kandivali East, Mumbai, Maharashtra 400101, India","Clothing store","+91 72085 54466","400101","48","Maharashtra","Softouch",
"Lalji pada market, Sahyog Ln, Kandivali, Kandivali West, Mumbai, Maharashtra 400067, India","Baby clothing store",,"400067","0","Maharashtra","Pooja cloth store",
"vidhyarthi bhuvan, Main Carter Rd, Chinchpada, Borivali East, Mumbai, Maharashtra 400066, India","Children's clothing store","+91 98337 77235","400066","8","Maharashtra","Deep sagar/best ethnicwear in mumbai","https://www.indiamart.com/deep-sagar-mumbai/"
"Shop No.14, Serene Shelter, next to Saraswat Bank, opp. Aryan Hospital, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India","Baby store","+91 76667 86243","400024","43","Maharashtra","Diaper Point",
"Shop No 189, Indraprasth Shopping Centre, Mangal Kunj, Datta Park, Borivali West, Mumbai, Maharashtra 400092, India","Baby clothing store","+91 75061 47744","400092","3","Maharashtra","Nikki Collection",
"Jagdish Shetty Rd, Kandivali, Ganesh Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Children's clothing store",,"400067","3","Maharashtra","Sat saheb collection Children's wear",
"sangeeta building, babuline naka, 16 new, dadiseth road, Kandivali, Irani Wadi, Malad West, Mumbai, Maharashtra 400067, India","Baby store",,"400067","1","Maharashtra","Suman babysitting",
"B-803, SHREE NAMAN TOWERS, SV Rd, Kandivali, Bhadran Nagar, Kandivali West, Mumbai, Maharashtra 400067, India","Baby store","+91 98191 23139","400067","51","Maharashtra","Johnson Hosiery Works","http://thelovebaby.co.in/"
"Plot no 14/k, 8, Rd Number 9, Govandi Slums, Govandi West, Baiganwadi, Govandi East, Mumbai, Maharashtra 400043, India","Children's clothing store","+91 74088 19578","400043","25","Maharashtra","Unique kids wear",
"Shop No 2, Sai Mall, Bharucha Rd, near PPH.School, opp. bhatladevi Mandir, Maratha Colony, Dahisar East, Mumbai, Maharashtra 400068, India","Clothing store","+91 84509 20980","400068","3","Maharashtra","Rich Look Nx New Born baby & Kids Wear dahisar east",
"Swati Building, 9, Haji Bapu Rd, Mahindra Nagar, Kailash Chandra Cooperative Housing Society, Malad East, Mumbai, Maharashtra 400097, India","Baby clothing store",,"400097","2","Maharashtra","Trendy Threads - Your perfect place for kids Clothing",
"Shri Vallabh Shopping Mall, near, Swami Vivekananda Rd, next to Borivali Jail, Meghdoot, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400092, India","Clothing store","+91 86579 59720","400092","8106","Maharashtra","Pantaloons (Sri Vallabh Shopping Centre, Mumbai)","https://stores.pantaloons.com/pantaloons/stores-in-mumbai/stores-in-borivali-west/pantaloons-in-borivali-west-mumbai--7526808c-3515-4ce8-b142-3a5199e3a596/home"
"Shop No1, Sanghvi Square, Mahatma Gandhi Rd, Ghatkopar, Kapol wadi, W, Mumbai, Maharashtra 400086, India","Toy store","+91 22 2510 1900","400086","0","Maharashtra","Twinkle Toys & Costmetic",
"Fish Market , K.V.Road, Kanjurmarg Village Road, Mirashi Nagar, Kanjurmarg East, Mumbai, Maharashtra 400042, India","Clothing store","+91 81697 84372","400042","0","Maharashtra","Apple Collection","http://www.applecollection.in/"
"8/9, Super Shopping Complex, SV Rd, Railway Colony, Andheri West, Mumbai, Maharashtra 400058, India","Children's clothing store",,"400058","0","Maharashtra","Honesty Stores",
"Swapna Nagari, Nirmal Nagar, Mulund West, Mumbai, Maharashtra 400080, India","Baby clothing store",,"400080","0","Maharashtra","Thrifttown","http://www.thrifttown.in/"
"Bharat Sports Corner, Complex, Mahatma Gandhi Rd, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India","Toy store","+91 98212 80251","400077","303","Maharashtra","Bharat Toys",
"Sunteck City, Shop no 2 building no 16, Gulab Apartment, W Near, 4th avenue, Amrut Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India","Baby clothing store","+91 70211 93029","400102","0","Maharashtra","MINIQUE - best kidswear in jogeshwari",
"Shop no 8, Pearl Platinum Ajit Glass, Off, Swami Vivekananda Rd, Oshiwara, Jogeshwari West, Mumbai, Maharashtra 400102, India","Children's clothing store","+91 98190 65486","400102","0","Maharashtra","Uptrend Fashion - Kids Wear",
"Shop No. 60, Prasad Shopping Centre, Kakaji Nagar, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra 400104, India","Clothing store","+91 93264 44729","400104","35","Maharashtra","Tiny Baby","https://shop.tinybaby.in/"
"Prem nagar near jansakti police choki oppsite smita bar mumbai, Jogeshwari East, Maharashtra 400060, India","Baby store",,,"3",,"Burhani A to Z daipers",
"Phoenix Marketcity Mall, Lal Bahadur Shastri Marg, opp. Dhawarka Hotel, Patelwadi.Kurla, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India","Beauty supply store","+91 99302 44935","400070","546","Maharashtra","Mamaearth Exclusive Store","https://mamaearth.in/"
"Shop No 4, Rushabh Apartment, Pandit Jawaharlal Nehru Rd, Gavani Pada, Sarvodaya Nagar, Mulund West, Mumbai, Maharashtra 400080, India","Toy store","+91 90829 52556","400080","18","Maharashtra","Mahaveer Stationery, Toys,Games and Gifts Store",
"Datta Mandir Rd, Nahur West, Subhash Nagar, Bhandup West, Mumbai, Maharashtra 400078, India","Art studio","+91 80801 16695","400078","48","Maharashtra","Dhru Kreations",
"Friends Colony, Saswati, Mumbai, Maharashtra 400042, India","T-shirt store","+91 93216 29154","400042","27","Maharashtra","Pagal Awwrat","https://pagalawwrat.com/"
"Tainwala House, Rd Number 18, opp. Plot No. 118, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093, India","Manufacturer","+91 22 6716 6166","400093","19","Maharashtra","Tainwala Personal Care Products Pvt. Ltd.","http://www.tainwala.net/"
"Building 9B,Room No.12, Koyna Society, Plot no.6, Parishad, Nagri Niwara Cooperative Housing Society, Goregaon, Mumbai, Maharashtra 400065, India","Corporate gift supplier","+91 86929 61330","400065","22","Maharashtra","Mauli Celebrations - Corporate and Personalised Gift Hampers","https://maulicelebrations.com/"
"4V5C+VF5, Near sai baba mandir, Marol Pipeline Rd, opp. Mukund Hospital, Mumbai, Maharashtra 400059, India","Baby store",,,"0",,"Royal collection",
"City Max 401, Relief Road, Oshiwara, Jogeshwari West, Mumbai, Maharashtra 400102, India","Baby store",,,"0",,"Tourist And Travels",
"4RXQ+4M8, Gulshan Nagar, Oshiwara, Jogeshwari West, Mumbai, Maharashtra 400102, India","Baby store",,,"0",,"Gulshan nagar Jogeshwari",
"Dhanuka rebuild 405, Manmandir Co.operative Housing Society, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053, India","Baby store",,,"0",,"Asquare",
"Shop No G36, Ground Floor, R Galleria, Runwal Greens, Mulund - Goregaon Link Rd, Nahur West, Goregoan, Bhandup West, Mumbai, Maharashtra 400078, India","Clothing store","+91 22 6501 0263","400078","842","Maharashtra","Jockey Exclusive Store","https://stores.jockey.in/jockey-exclusive-store-bhandup-west-mumbai-32318/home"
"Infiniti Mall, near Raheja Classic Complex Oshiwara, Phase D, Shastri Nagar, Andheri West, Mumbai, Maharashtra 400053, India","Clothing store","+91 22 6702 1345","400053","5130","Maharashtra","Westside - Infiniti Mall, Andheri, Mumbai","https://www.westside.com/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=westside-gmb"
"BLDG No 3, Shalimar Apt, Shop No 2, opp. Taiba Masjid, Amrut Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India","Clothing store",,"400102","18","Maharashtra","Kids Universe Kids Wear",
"Shop 1, Motilal Nagar I, Goregaon West, Vasai-Virar, Mumbai, Maharashtra 400104, India","Baby store","+91 89838 78315","400104","0","Maharashtra","Shiv Shakti Water Supplier",
"Shop No 5, Mayfair Meridian, Ceasar Rd, near St Blaise Church, Navneeth Colony, Andheri West, Mumbai, Maharashtra 400058, India","Furniture store","+91 91679 89941","400058","0","Maharashtra","Godrej Interio - Furniture Store in Andheri West, Mumbai","https://stores.godrejinterio.com/godrej-interio-furniture-store-in-andheri-west-mumbai-andheri-store-home-furniture-shop-andheri-west-mumbai-282979/Home?utm_source=locator&utm_medium=googleplaces"
"400061 Complex, 2/4, JP Rd, Veraoa Road, Achal Avichal Chanchal, Versova, Andheri West, Andheri, Mumbai, Maharashtra 400061, India","Baby store","+91 93261 15206","400061","0","Maharashtra","Aman Kumar Shop",
"No -01, 168/1339, Db More Marg, Kala Galli, Motilal Nagar I, Goregaon West, Mumbai, Maharashtra 400104, India","Toy store","+91 87796 57838","400104","21","Maharashtra","Laxmi Agency",
"Shop No.4, Grenville Chs Ltd, Plot No. 98A, near Lokhandwala Circle, Lokhandwala Complex, Andheri West, Andheri, Mumbai, Maharashtra 400053, India","Cosmetics store","+91 70398 28282","400053","2320","Maharashtra","Beautiful - Lokhandwala, Andheri","https://beautiful.in/?utm_source=google_business_profile&utm_medium=organic&utm_campaign=beautiful_andheri"
"Shop No.4, Dream Land Apt, near Ruby Hospital, Jogeshwari, (W, Vaishali Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India","Dress store","+91 99208 10972","400102","61","Maharashtra","Aaraish Islamic Dresses","https://aaraish.co.in/"
"Shop No 7 & 8 and 8A, Kamal Apartment, Swami Samarth Nagar, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India","Clothing store","+91 88280 66570","400053","2193","Maharashtra","Jockey Exclusive Store","https://stores.jockey.in/jockey-exclusive-store-andheri-west-mumbai-13391/home"
"Shop No. E-06, Vivina Shopping Centre (Nadco Shopping Centre), Near Railway Station, Ifiniti Rd, Railway Colony, Andheri West, Mumbai, Maharashtra 400058, India","Baby clothing store","+91 98337 78863","400058","0","Maharashtra","Chiller Party",
"First Floor, Oberoi Mall, Shop No, F-11, Goregaon, Mumbai, Maharashtra 400063, India","Clothing store","+91 90040 68589","400063","2","Maharashtra","Being Human Clothing","https://www.beinghumanclothing.com/"
"no 63, purandar building, Room no 317,B wing 3 rd floor, Mankhurd West, Mumbai, Maharashtra 400043, India","Baby store",,,"2",,"Dakshta palna Ghar",
"01, Cross Pakhadi Rd, Versova, Andheri West, Mumbai, Maharashtra 400061, India","Baby store","+91 90044 81526","400061","0","Maharashtra","Salman Kanda And Batata Shop",
"Lokhandwala Complex Market, Shop No.6, Sunnyside CHS LTD, Andheri West, Mumbai, Maharashtra 400053, India","Lingerie store","+91 91525 83777","400053","245","Maharashtra","Betty 5","https://www.bettyindia.com/"
"shop no. 20, Ground Floor, Greenville Co-op Housing Society Ltd, Lokhandwala Rd, opp. Samarth Vaibhav, Highland Park, Andheri West, Andheri, Mumbai, Maharashtra 400053, India","Pet store","+91 96199 32918","400053","213","Maharashtra","Heads Up For Tails Pet Store & Spa - Andheri, Mumbai","https://stores.headsupfortails.com/pet-store-in-maharashtra-mumbai-andheri-17418/home"
"Yari Rd, opp. DMART, Mangal Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061, India","Grocery store",,"400061","11565","Maharashtra","DMart","http://www.dmartindia.com/"
"Shop No .6, Kenwood Hsg. Soc, opp. Hi.Point Restaurant, Lokhandwala Complex, Andheri West, Andheri, Mumbai, Maharashtra 400053, India","Children's clothing store","+91 22 2630 1662","400053","0","Maharashtra","Cool Kidz",
